@relation openjpa_Train_R3-weka.filters.unsupervised.attribute.Remove-R2-3-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute release {0.9.6,0.9.0}
@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false,true}

@data
0.9.6,4,2,2,0,0,0,1,0,168,2,7,0,false
0.9.6,3,1,0,0,0,1,0,0,185,3,5,0,false
0.9.6,3,1,1,0,0,0,1,0,168,1,3,0,false
0.9.6,18,1,3,0,0,0,0,1,168,1,1,6,false
0.9.6,4,1,1,0,0,0,0,1,185,4,19,0,true
0.9.6,3,1,0,0,0,0,0,0,168,1,1,0,false
0.9.6,3,1,0,0,0,0,0,0,185,4,14,0,true
0.9.6,5,2,1,0,0,1,0,2,185,3,10,1,false
0.9.0,3,1,0,0,0,1,0,0,2,1,1,0,false
0.9.0,1,1,0,0,0,0,1,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,3,0,false
0.9.6,3,1,0,0,0,1,0,0,70,2,5,0,false
0.9.6,5,1,1,0,0,1,0,2,94,1,1,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.6,3,1,0,0,0,0,0,0,94,1,2,0,false
0.9.6,6,2,0,0,0,0,0,0,94,1,2,0,false
0.9.6,4,2,2,0,0,0,0,0,168,2,7,0,false
0.9.6,5,2,1,0,0,1,1,1,168,2,2,2,false
0.9.6,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.6,1,1,0,0,0,0,2,0,185,2,2,0,true
0.9.6,9,1,0,0,1,1,0,2,168,2,5,0,true
0.9.0,3,1,0,0,0,0,1,0,45,2,7,0,false
0.9.6,3,1,0,0,0,1,0,0,168,1,1,0,false
0.9.0,5,1,3,0,0,0,0,1,37,2,2,2,false
0.9.0,3,1,0,0,0,1,1,0,0,2,9,0,false
0.9.6,3,1,0,0,0,0,0,1,168,2,2,0,false
0.9.0,4,2,0,0,0,2,0,2,37,2,6,0,false
0.9.6,9,3,2,0,0,0,0,2,168,2,6,0,false
0.9.0,13,3,1,0,1,1,0,3,45,3,7,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,8,1,0,0,1,1,0,4,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.6,3,1,0,0,0,1,0,0,185,3,10,0,false
0.9.6,3,1,0,0,0,1,0,0,185,3,6,0,true
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,5,3,2,0,0,0,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,13,0,false
0.9.6,10,2,1,0,1,0,0,1,94,1,1,0,false
0.9.6,3,1,0,0,0,0,0,1,185,3,9,0,false
0.9.6,3,1,0,0,0,1,0,0,62,1,2,0,false
0.9.0,3,2,0,0,0,1,0,1,45,3,11,0,false
0.9.6,1,1,0,0,0,0,1,0,185,2,2,0,true
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,8,0,false
0.9.0,3,1,0,0,0,1,0,1,37,3,6,0,false
0.9.0,1,1,0,0,0,0,1,0,45,1,4,0,false
0.9.0,4,2,0,0,0,0,0,0,37,2,6,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,1,1,0,0,0,0,0,0,45,1,4,0,false
0.9.6,28,12,10,0,0,4,2,19,168,2,2,2,false
0.9.6,4,2,0,0,0,2,0,0,168,1,1,0,false
0.9.0,21,7,9,0,0,1,39,4,45,3,8,0,false
0.9.6,24,10,4,0,1,6,0,8,185,2,5,3,false
0.9.6,15,5,6,0,0,1,0,0,168,1,1,1,false
0.9.6,3,1,0,0,0,0,0,1,168,1,1,0,false
0.9.6,3,1,0,0,0,1,0,0,168,2,3,0,false
0.9.0,6,4,0,0,0,4,1,3,37,1,2,1,false
0.9.0,1,1,0,0,0,0,4,0,45,1,4,0,false
0.9.6,3,1,0,0,0,1,4,0,168,2,2,0,false
0.9.6,3,1,0,0,0,0,0,0,185,1,1,0,false
0.9.6,3,1,0,0,0,1,0,0,168,1,2,0,false
0.9.6,3,1,1,0,0,0,1,0,185,1,2,0,true
0.9.6,3,1,0,0,0,1,0,0,94,2,2,0,false
0.9.6,4,2,2,0,0,0,2,0,185,4,14,0,true
0.9.6,1,1,0,0,0,0,1,0,168,1,1,0,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,3,1,0,0,0,1,8,0,185,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,3,2,0,0,0,0,0,1,0,2,9,0,false
0.9.0,1,1,0,0,0,0,0,0,45,1,3,0,false
0.9.6,12,4,4,0,0,1,3,2,185,4,13,2,true
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.6,3,2,0,0,0,0,0,1,94,2,2,0,false
0.9.6,3,1,0,0,0,1,1,0,168,1,1,0,false
0.9.6,6,1,2,0,0,1,1,2,185,1,1,0,false
0.9.0,14,5,0,0,0,4,2,0,37,2,3,0,false
0.9.0,1,1,0,0,0,0,1,0,37,2,2,0,false
0.9.0,7,6,2,0,0,1,5,2,45,3,10,0,false
0.9.6,3,1,1,0,0,0,0,0,185,1,1,0,false
0.9.6,3,1,0,0,0,1,0,0,168,3,4,0,false
0.9.6,3,1,0,0,0,0,0,1,168,1,1,0,false
0.9.0,3,1,0,0,0,1,0,0,37,3,6,0,false
0.9.0,3,2,0,1,0,1,0,2,0,1,5,0,false
0.9.6,5,1,1,0,0,0,0,0,168,2,5,0,false
0.9.6,3,1,0,0,0,1,0,1,168,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,7,0,false
0.9.6,2,1,0,0,0,0,0,0,168,1,1,0,false
0.9.0,13,5,2,0,0,3,2,2,0,1,8,0,false
0.9.6,3,2,0,0,0,1,2,0,168,2,7,0,false
0.9.6,4,4,0,1,0,2,1,0,94,1,1,0,false
0.9.6,17,9,7,0,0,1,0,1,185,3,4,1,false
0.9.6,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.6,3,1,0,0,0,1,2,1,168,2,2,0,false
0.9.0,3,1,0,0,0,0,1,1,45,3,5,0,false
0.9.0,3,1,0,0,0,1,0,1,0,1,4,0,false
0.9.0,3,2,0,0,0,0,1,4,0,1,6,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.6,3,1,0,0,0,1,1,0,185,1,3,0,true
0.9.0,5,2,2,0,0,0,0,2,37,1,2,0,false
0.9.6,5,3,1,0,0,0,1,1,185,4,19,0,true
0.9.0,2,1,0,0,0,0,0,0,37,2,4,0,false
0.9.0,3,1,0,0,0,1,1,0,0,1,5,0,false
0.9.0,8,3,3,0,0,1,3,2,37,3,6,1,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,5,3,0,0,0,3,0,2,168,2,2,0,false
0.9.0,3,1,0,0,0,0,2,0,37,2,3,0,false
0.9.6,15,12,7,0,0,1,0,1,168,1,2,2,false
0.9.0,4,1,1,0,0,0,0,1,45,3,11,0,false
0.9.6,5,1,2,0,0,0,1,0,185,1,1,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,2,0,false
0.9.0,4,2,1,1,0,0,2,0,37,2,3,1,false
0.9.0,3,1,0,0,0,1,0,0,45,1,4,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,2,0,true
0.9.6,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,22,10,7,0,0,5,1,0,168,2,7,3,false
0.9.0,3,1,0,0,0,1,0,2,45,3,13,0,false
0.9.0,3,1,0,0,0,0,0,0,45,3,7,0,false
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.6,6,5,1,0,0,0,1,4,185,4,19,1,true
0.9.6,3,2,0,0,0,1,0,0,185,4,14,0,true
0.9.0,6,1,0,0,0,0,0,1,45,3,13,0,false
0.9.0,2,1,0,0,0,0,0,0,45,3,6,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,7,0,false
0.9.6,11,4,1,0,1,2,0,2,185,4,19,0,true
0.9.6,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,4,1,0,0,0,0,0,1,94,1,1,0,false
0.9.0,5,3,2,0,0,1,0,1,0,1,8,0,false
0.9.0,6,3,1,0,0,0,0,3,45,1,4,2,false
0.9.6,3,1,0,0,0,1,0,0,168,2,2,0,false
0.9.0,4,1,0,0,0,0,0,2,37,2,4,0,false
0.9.6,8,1,2,0,0,1,1,3,185,2,3,4,true
0.9.6,15,7,3,0,0,1,2,2,185,1,3,1,true
0.9.0,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.6,4,1,2,0,0,0,1,0,185,4,16,0,false
0.9.6,3,1,0,0,0,1,0,1,185,1,1,0,false
0.9.6,8,2,0,0,1,1,0,2,185,2,2,1,true
0.9.6,2,1,0,0,0,0,0,0,185,2,2,0,false
0.9.6,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.6,13,4,5,1,0,4,0,0,185,4,7,6,false
0.9.0,20,10,5,0,0,1,9,8,45,3,10,3,false
0.9.0,5,2,1,0,0,1,0,0,0,1,4,1,false
0.9.6,3,1,0,0,0,1,0,0,168,3,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,8,2,0,0,1,2,0,0,168,1,1,0,false
0.9.6,3,1,0,0,0,0,0,1,185,2,4,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,2,0,false
0.9.6,6,2,3,0,0,0,0,1,185,2,3,0,true
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,4,3,0,0,0,2,0,1,45,3,8,0,false
0.9.0,4,2,0,0,0,2,0,0,45,3,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,6,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,5,0,false
0.9.0,3,1,0,0,0,0,6,0,45,2,5,0,false
0.9.0,5,2,1,0,0,2,0,0,37,1,2,1,false
0.9.6,3,1,0,0,0,1,3,1,94,4,7,0,false
0.9.0,3,2,0,0,0,1,3,1,45,3,13,0,false
0.9.6,6,2,2,1,0,2,0,1,70,2,10,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,4,1,0,0,0,1,0,0,45,2,5,0,false
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,10,4,2,0,0,4,0,3,168,2,7,7,false
0.9.0,3,2,0,0,0,1,0,0,0,1,5,0,false
0.9.6,4,2,0,0,0,2,10,1,185,2,2,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.0,4,3,0,0,0,1,0,1,0,1,5,0,false
0.9.6,11,5,2,0,0,0,2,0,185,3,5,0,true
0.9.0,11,3,0,0,0,0,0,1,37,3,6,2,false
0.9.0,3,1,0,0,0,1,0,1,45,1,4,0,false
0.9.6,9,5,5,0,0,3,0,1,185,3,10,0,true
0.9.6,14,1,2,0,0,0,1,0,185,2,2,12,false
0.9.0,8,2,0,0,1,1,0,2,45,3,7,1,false
0.9.0,5,1,1,0,0,1,0,2,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,23,6,11,4,0,2,2,3,185,2,5,4,false
0.9.6,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,11,3,2,0,0,0,1,4,37,1,2,1,false
0.9.6,3,1,0,0,0,0,0,0,185,1,1,0,false
0.9.6,2,1,0,0,0,0,0,0,168,2,2,0,false
0.9.0,32,8,8,0,1,1,5,19,45,2,6,5,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,3,1,0,0,0,1,0,1,168,2,3,0,false
0.9.0,8,2,0,0,1,1,0,2,45,3,7,1,false
0.9.6,3,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,15,2,2,0,1,1,0,4,94,1,1,2,false
0.9.0,3,1,1,0,0,0,1,0,0,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,11,0,false
0.9.6,4,1,1,0,0,0,1,1,185,4,19,0,true
0.9.0,34,12,0,0,1,1,0,8,45,2,8,0,false
0.9.6,10,4,3,0,0,1,1,0,94,2,2,0,false
0.9.6,3,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,4,2,0,0,0,2,3,2,185,4,19,0,true
0.9.0,4,2,1,0,0,0,8,0,45,4,8,0,false
0.9.6,11,2,3,0,1,0,0,5,168,1,3,0,false
0.9.0,4,1,0,0,0,0,0,1,45,4,9,0,false
0.9.6,3,1,0,0,0,1,0,0,168,3,5,0,false
0.9.6,5,1,1,0,0,0,0,2,185,3,10,0,false
0.9.6,5,7,1,0,0,1,3,3,185,2,8,0,false
0.9.0,9,5,2,0,0,0,1,2,37,2,6,1,false
0.9.6,3,1,0,0,0,1,0,1,185,3,10,0,false
0.9.6,3,1,0,0,0,1,0,0,168,1,2,0,false
0.9.0,9,3,0,0,1,1,0,2,45,2,5,1,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,3,1,0,0,0,1,0,1,168,3,4,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.6,4,1,0,0,0,1,0,0,185,1,1,0,false
0.9.0,3,1,0,0,0,1,6,0,45,2,5,0,false
0.9.0,5,3,0,0,0,3,9,3,45,3,8,1,false
0.9.0,13,2,3,0,0,0,0,3,37,2,3,3,false
0.9.0,4,2,1,0,0,1,0,0,37,1,2,1,false
0.9.6,9,3,1,0,1,2,2,1,168,3,6,1,false
0.9.6,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,7,0,false
0.9.6,3,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,3,1,0,0,0,1,1,0,185,4,16,0,false
0.9.6,3,1,0,0,0,0,0,1,168,2,2,1,false
0.9.0,4,2,0,1,0,1,0,2,0,1,8,0,false
0.9.0,3,2,0,0,0,1,2,0,45,3,11,0,false
0.9.0,10,3,0,0,0,3,1,0,45,1,4,3,false
0.9.0,4,2,0,1,0,1,0,2,0,1,8,0,false
0.9.6,3,1,1,0,0,0,0,0,168,3,3,0,false
0.9.0,10,2,1,0,1,0,0,4,0,1,8,0,false
0.9.6,3,1,0,0,0,1,3,0,185,2,5,0,false
0.9.6,4,2,2,0,0,0,0,1,185,2,2,1,false
0.9.0,11,2,6,0,0,0,1,1,37,2,2,2,false
0.9.6,14,3,2,0,1,1,0,3,185,2,4,0,false
0.9.0,5,2,1,0,0,0,0,1,37,2,6,0,false
0.9.6,3,1,1,0,0,0,0,0,168,2,5,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.6,3,1,0,0,0,1,1,0,185,4,19,0,true
0.9.0,1,1,0,0,0,0,1,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,1,0,45,3,11,0,false
0.9.6,20,7,3,2,2,5,12,6,185,2,4,4,false
0.9.0,5,2,2,0,0,0,0,4,37,2,2,3,false
0.9.0,3,2,0,0,0,1,0,1,37,2,4,0,false
0.9.6,2,1,0,0,0,0,2,0,185,3,6,0,true
0.9.6,3,1,0,0,0,1,1,0,185,3,6,0,true
0.9.6,3,1,0,0,0,0,0,0,168,2,2,0,false
0.9.0,4,1,1,0,0,0,1,0,37,1,2,0,false
0.9.6,7,3,2,0,0,2,0,0,94,1,1,0,false
0.9.0,4,2,2,0,0,0,1,0,45,1,7,0,false
0.9.0,4,1,0,0,0,0,1,1,45,3,13,0,false
0.9.6,3,1,0,0,0,1,0,1,168,2,2,0,false
0.9.0,3,1,0,0,0,1,1,0,45,2,6,0,false
0.9.0,22,6,7,4,1,3,1,5,45,2,5,4,false
0.9.6,9,4,2,0,0,0,0,1,168,1,2,0,false
0.9.6,3,1,1,0,0,0,0,0,168,1,1,0,false
0.9.6,46,13,13,1,2,0,2,2,168,1,1,7,false
0.9.6,3,1,0,0,0,1,0,1,185,2,3,0,true
0.9.6,3,1,0,0,0,1,0,0,185,3,6,0,true
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,3,1,1,0,0,0,2,0,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,1,45,3,6,0,false
0.9.6,3,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,3,1,0,1,0,1,0,2,45,2,6,0,false
0.9.6,2,1,0,0,0,0,0,0,185,3,5,0,false
0.9.6,15,2,3,0,0,1,1,2,168,2,5,2,true
0.9.6,3,1,0,0,0,1,0,0,94,3,4,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,3,0,false
0.9.6,3,1,0,0,0,1,0,0,94,2,2,0,false
0.9.0,6,7,0,0,0,1,1,4,45,3,10,1,false
0.9.6,4,1,0,0,0,0,0,2,168,3,4,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.0,3,1,0,0,0,0,0,0,0,1,4,0,false
0.9.6,62,14,23,1,4,0,3,5,185,4,19,10,true
0.9.0,10,4,2,0,0,3,0,0,45,2,6,0,false
0.9.0,4,1,2,0,0,0,1,0,45,3,10,0,false
0.9.6,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.6,3,1,0,0,0,1,0,1,94,4,7,0,false
0.9.0,7,3,2,0,0,1,2,1,37,3,9,0,false
0.9.6,4,1,1,0,0,0,0,0,94,1,2,0,false
0.9.6,4,2,1,0,0,0,0,0,94,2,2,0,false
0.9.0,33,8,15,3,0,1,0,6,45,2,6,7,false
0.9.6,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.6,3,1,0,0,0,0,0,1,168,2,2,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,28,14,4,0,1,0,0,8,185,4,19,2,true
0.9.6,5,2,0,0,0,2,0,1,185,4,19,0,true
0.9.6,5,2,3,0,0,1,4,0,185,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,3,2,0,0,0,1,3,1,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,2,0,true
0.9.6,25,7,4,0,1,2,2,2,185,4,16,1,false
0.9.6,5,1,0,0,0,0,0,0,185,1,1,0,false
0.9.6,14,6,2,0,0,4,2,0,185,3,4,2,false
0.9.0,14,4,2,0,1,2,0,0,37,3,9,0,false
0.9.6,3,1,0,0,0,1,0,1,185,3,10,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,4,1,2,0,0,0,1,0,185,2,5,0,false
0.9.6,3,1,0,0,0,1,3,0,185,2,5,0,false
0.9.0,4,2,2,0,0,0,0,0,37,1,2,0,false
0.9.0,10,7,7,2,0,3,0,2,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,3,2,0,0,0,1,2,0,37,2,6,0,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,5,4,2,0,0,1,0,0,168,1,1,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,2,0,false
0.9.0,3,1,0,0,0,0,1,1,45,2,6,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.0,3,1,1,0,0,0,2,0,0,2,9,0,false
0.9.0,15,6,8,3,0,1,3,7,45,4,9,1,false
0.9.6,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.6,3,1,0,0,0,1,0,0,168,2,2,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,2,0,false
0.9.0,3,1,0,0,0,1,0,1,37,2,4,0,false
0.9.6,5,1,1,0,0,0,1,4,168,1,3,0,false
0.9.0,3,1,0,0,0,1,0,0,45,3,13,0,false
0.9.6,9,3,0,0,1,1,0,2,185,1,1,1,false
0.9.0,3,1,0,0,0,1,4,1,45,2,7,0,false
0.9.6,4,4,1,0,0,0,3,2,168,1,1,4,false
0.9.0,4,4,1,0,0,1,2,4,37,2,4,4,false
0.9.0,1,1,0,0,0,0,3,0,45,1,4,0,false
0.9.6,3,2,0,0,0,1,3,0,185,4,14,0,true
0.9.0,3,1,1,0,0,0,4,0,37,2,6,0,false
0.9.0,6,2,1,0,0,2,1,3,45,2,6,2,false
0.9.6,3,1,0,0,0,1,13,2,185,3,6,0,true
0.9.6,3,1,0,0,0,1,0,0,168,3,5,0,false
0.9.6,3,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,45,1,7,0,false
0.9.6,3,1,0,0,0,1,1,1,168,2,3,0,false
0.9.0,1,1,0,0,0,0,1,0,37,2,2,0,false
0.9.6,1,1,0,0,0,0,1,0,168,1,1,0,false
0.9.0,34,16,11,0,0,0,1,0,37,2,8,1,false
0.9.0,3,1,0,0,0,1,0,0,45,2,7,0,false
0.9.6,3,1,0,0,0,0,0,1,168,2,2,0,false
0.9.6,3,1,0,0,0,1,1,0,168,2,7,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,4,0,false
0.9.6,1,1,0,0,0,0,1,0,168,1,1,0,false
0.9.6,3,1,0,0,0,1,0,0,168,1,1,0,false
0.9.0,1,1,0,0,0,0,3,0,45,2,6,0,false
0.9.0,3,1,0,0,0,0,0,0,45,2,5,0,false
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.6,3,1,0,0,0,1,2,0,185,4,19,0,true
0.9.0,4,1,0,0,0,0,0,1,0,1,8,0,false
0.9.0,3,1,0,0,0,1,0,0,37,1,2,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.6,4,2,0,0,0,1,0,0,94,1,1,0,false
0.9.6,4,1,2,0,0,0,0,1,185,4,14,0,true
0.9.6,7,2,1,0,0,0,1,2,185,4,19,0,true
0.9.0,4,2,0,0,0,1,0,2,0,1,8,0,false
0.9.6,5,2,1,1,0,2,0,1,168,1,1,0,true
0.9.0,49,14,20,0,1,4,0,11,37,3,9,4,false
0.9.0,6,3,1,0,0,1,1,2,37,2,3,0,false
0.9.0,4,2,1,0,0,0,0,1,27,1,2,0,false
0.9.6,3,2,0,0,0,1,0,0,185,1,1,0,false
0.9.0,2,1,0,0,0,0,0,0,45,2,5,0,false
0.9.6,25,12,8,0,0,1,1,3,185,1,2,10,false
0.9.6,1,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,54,14,15,2,3,1,4,30,185,3,6,12,true
0.9.0,3,1,0,0,0,1,49,0,45,3,10,0,false
0.9.6,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.0,3,1,0,0,0,0,1,1,37,2,4,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,8,0,false
0.9.0,13,7,6,0,0,0,0,3,37,1,2,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,4,2,2,0,0,1,0,1,0,1,7,0,false
0.9.0,3,1,0,0,0,1,0,1,45,2,5,0,false
0.9.6,16,7,3,0,1,2,0,2,185,1,3,3,true
0.9.0,25,9,5,0,1,1,0,6,37,1,2,1,false
0.9.6,19,14,6,0,0,1,48,9,168,2,7,3,false
0.9.0,21,8,6,0,0,0,0,4,37,2,3,0,false
0.9.0,3,1,1,0,0,0,0,0,45,2,6,0,false
0.9.6,13,5,4,1,1,2,2,2,185,1,1,3,false
0.9.6,3,1,0,0,0,0,0,2,185,2,3,0,true
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.0,30,10,7,0,1,2,4,3,45,2,6,5,false
0.9.0,3,1,1,0,0,0,0,0,37,2,2,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,3,1,0,0,0,1,0,0,168,2,5,0,false
0.9.6,18,9,5,0,1,2,0,4,94,1,1,3,false
0.9.0,5,1,3,0,0,0,0,0,45,1,4,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,8,0,false
0.9.6,3,1,0,0,0,1,0,1,185,2,3,0,true
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,1,1,0,0,2,9,0,false
0.9.0,1,1,0,0,0,0,0,0,45,3,6,0,false
0.9.6,6,1,1,1,0,1,0,0,20,1,1,0,false
0.9.6,4,3,1,0,0,2,0,0,185,1,3,2,true
0.9.6,3,1,1,0,0,0,0,0,168,3,3,0,false
0.9.0,5,2,1,0,0,1,1,1,37,1,2,2,false
0.9.6,4,1,1,0,0,1,0,0,168,2,7,0,false
0.9.6,57,33,13,1,0,0,1,28,185,4,13,12,true
0.9.6,3,1,0,0,0,1,0,0,185,4,16,0,false
0.9.0,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.6,3,1,0,0,0,0,0,0,185,1,1,0,false
0.9.0,4,2,1,0,0,1,11,3,0,1,8,0,false
0.9.0,1,1,0,0,0,0,3,0,45,2,5,0,false
0.9.6,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.0,3,2,0,0,0,0,1,1,45,2,6,0,false
0.9.0,3,1,0,0,0,1,4,0,45,3,10,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,6,0,false
0.9.0,1,1,0,0,0,0,2,0,45,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,36,10,12,2,0,0,1,2,168,2,2,9,false
0.9.6,6,2,4,0,0,1,5,0,185,4,19,0,true
0.9.0,7,2,4,0,0,0,0,0,0,1,5,0,false
0.9.6,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,3,1,0,0,0,1,0,0,45,2,4,0,false
0.9.0,3,1,0,0,0,1,0,5,45,2,7,0,false
0.9.0,5,2,1,1,0,0,0,2,45,2,4,1,false
0.9.0,3,1,0,0,0,1,0,0,0,1,8,0,false
0.9.6,14,6,5,0,0,1,0,1,0,1,1,0,false
0.9.6,3,1,0,0,0,1,4,1,185,2,3,0,true
0.9.6,30,10,7,0,1,2,3,3,185,1,1,5,true
0.9.0,3,2,0,0,0,1,13,0,45,2,6,0,false
0.9.6,12,10,1,0,0,2,2,8,185,4,14,2,true
0.9.6,3,1,1,0,0,0,0,0,185,2,4,0,false
0.9.6,4,2,0,0,0,2,2,0,185,3,6,0,true
0.9.0,3,1,0,0,0,0,0,1,37,2,6,0,false
0.9.0,1,1,0,0,0,0,2,0,45,3,8,0,false
0.9.6,3,1,0,0,0,1,0,0,185,4,14,0,true
0.9.6,8,3,4,0,0,0,1,9,185,3,9,2,false
0.9.0,3,1,0,0,0,1,5,0,45,2,6,0,false
0.9.6,3,1,0,0,0,1,4,0,168,2,6,0,false
0.9.0,6,4,1,0,0,0,0,2,45,2,5,1,false
0.9.6,7,3,1,0,0,3,0,3,185,4,19,0,true
0.9.0,3,1,1,0,0,0,0,0,45,1,3,0,false
0.9.0,3,1,0,0,0,1,2,0,0,1,7,0,false
0.9.6,3,2,1,0,0,0,1,1,185,1,1,0,false
0.9.6,11,2,5,0,0,0,0,4,168,2,2,2,false
