release,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
1.0.3,metaDataRepositoryAvailable,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,785,1,2,0,false
0.9.6,getSequences,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,3,1,0,0,0,1,0,0,168,1,3,0,false
0.9.7,setSerialized,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java,3,1,1,0,0,0,0,0,334,2,3,0,false
0.9.6,getConnection2URL,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,185,3,10,0,false
0.9.6,isPath,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,10,6,2,0,0,6,2,4,185,3,9,1,false
0.9.6,setDriverDataSource,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,4,1,0,0,0,0,0,1,168,3,4,0,false
0.9.0,preFlush,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,9,3,0,0,1,0,0,3,45,3,11,0,false
0.9.0,nullJoins,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,4,2,2,0,0,0,0,0,37,2,6,0,false
0.9.6,evict,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,3,1,0,0,0,1,0,0,185,1,2,0,false
0.9.6,run,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,21,4,15,0,0,2,1,3,168,1,3,0,false
0.9.6,execute,openjpa-lib/src/main/java/org/apache/openjpa/lib/ant/AbstractTask.java,19,6,4,0,1,0,0,7,94,1,1,2,false
0.9.0,getNull,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory.java,3,1,0,0,0,1,0,0,37,3,6,0,false
0.9.7,setDefaultIdentityType,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,3,1,1,0,0,0,0,0,334,2,2,0,false
0.9.0,retrieveAll,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,67,25,16,0,3,2,0,18,45,3,11,8,false
1.0.2,cancelAll,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreManager.java,5,2,2,0,0,1,0,0,1,1,4,0,false
2.0.0-M2,getMetaData,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/MapKey.java,3,1,0,0,0,1,0,0,101,2,5,0,false
0.9.6,whereForeignKey,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,1,168,3,5,0,false
0.9.0,addEagerResults,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,17,5,6,0,0,1,1,0,37,2,6,2,false
0.9.0,transactionalAll,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,58,18,14,0,2,2,0,11,45,3,11,3,false
0.9.6,getIgnoreChanges,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,evalHavingClause,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,5,2,2,0,0,1,1,4,185,3,9,1,false
1.0.3,setRefreshFromDataCache,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,785,1,2,0,false
0.9.0,validateValue,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,5,5,0,0,0,0,1,4,45,3,10,0,false
0.9.7,setLRSSize,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,1,1,0,0,0,0,1,0,317,3,4,0,false
0.9.0,having,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,3,1,0,0,0,0,0,1,37,2,6,0,false
0.9.6,fetchByte,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,getPrimaryKeyValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/IdentityJoinable.java,7,4,3,0,0,2,0,0,168,1,2,0,false
2.0.0-M1,initialize,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,60,26,20,0,2,7,1,10,957,2,7,3,false
0.9.6,setBigInteger,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
1.2.1,getXMLAnnotationParser,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java,7,2,1,0,0,1,1,1,1022,1,1,0,false
0.9.0,setRecordOrderedIndexes,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,7,2,3,0,0,0,0,0,37,2,6,0,false
0.9.0,getIndependentExpressionCandidates,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,3,1,0,0,0,1,1,0,45,2,6,0,false
0.9.6,setDBDictionary,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,4,1,0,0,0,0,0,1,168,3,4,0,false
0.9.7,getMeta,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java,5,2,1,0,0,1,10,0,334,2,2,1,false
0.9.0,getInverse,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,4,2,1,0,0,1,2,0,45,3,10,0,false
1.0.1,setPersistenceXmlFileUrl,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceUnitInfoImpl.java,3,1,1,0,0,0,1,0,529,1,1,0,false
0.9.0,getManagement,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,1,0,0,0,1,3,0,45,3,10,0,false
0.9.6,setConnectionFactoryMode,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,0,1,185,3,10,0,false
0.9.0,getFilterListener,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,3,1,0,0,0,1,0,0,45,2,6,0,false
0.9.7,getSourceType,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,3,1,0,0,0,1,0,0,334,3,7,0,false
0.9.6,select,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,7,1,2,0,0,1,0,0,168,3,5,0,false
0.9.0,getWhere,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,3,1,0,0,0,1,0,0,37,2,6,0,false
0.9.6,clear,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,4,4,0,0,0,0,1,0,94,2,2,0,false
1.0.3,getRuntimeUnenhancedClasses,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,785,1,2,0,false
0.9.6,getSynchronizeMappings,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,3,1,0,0,0,1,0,0,168,3,4,0,false
0.9.6,providedFloatField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,1,0,0,0,0,0,185,2,5,0,false
0.9.7,selectElement,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java,3,1,0,0,0,0,0,0,317,2,2,1,false
0.9.6,accessingField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,3,0,0,0,0,10,0,185,2,4,1,false
1.0.3,isAggregate,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,3,1,0,0,0,1,0,0,785,1,1,0,false
0.9.6,setProxyManager,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,0,1,185,3,10,0,false
0.9.0,getTag,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLEmbed.java,3,1,0,0,0,1,0,0,37,2,2,0,false
2.0.0-M2,isExcluded,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PreparedQueryCache.java,1,1,0,0,0,0,0,0,169,1,3,0,false
0.9.6,getRestoreState,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
1.0.1,main,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,33,11,14,1,1,0,0,8,529,2,3,0,false
2.0.0-M2,beginStore,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl.java,2,1,0,0,0,0,0,0,470,2,3,0,false
0.9.7,replaceIntField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,0,0,0,334,3,3,0,false
0.9.6,storeLongField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,4,1,0,0,0,0,0,0,185,1,2,0,false
0.9.6,getMetaData,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.7,setTypeAlias,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,3,1,1,0,0,0,0,0,334,3,7,0,false
0.9.0,setImplicitType,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Args.java,2,1,0,0,0,0,0,0,37,2,3,0,false
2.0.0-M1,getFlushMode,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,3,1,0,0,0,1,0,0,974,3,6,1,false
2.0.0-M2,load,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CoalesceExpression.java,3,1,0,0,0,1,0,1,218,1,1,0,false
0.9.0,notEqual,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,3,1,0,0,0,1,0,0,45,3,6,0,false
0.9.6,storeString,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,0,0,0,185,2,4,0,false
2.0.0-M2,getVal2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NullIfExpression.java,3,1,0,0,0,1,0,0,218,1,1,0,false
0.9.6,setRemoteCommitEventManager,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,5,1,1,0,0,0,0,1,185,3,10,0,false
0.9.0,getNullValue,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,1,0,0,0,1,2,0,45,3,10,0,false
0.9.7,getSubclassFetchMode,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java,6,3,1,0,0,3,0,0,317,3,5,0,false
2.0.0-M2,isFlushed,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,2,0,0,0,1,0,0,1098,4,7,0,false
0.9.6,isDefaultValue,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,185,2,5,0,false
1.2.1,hashCode,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,3,1,0,0,0,1,0,1,1022,1,3,1,false
0.9.0,copy,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,4,3,0,0,0,2,1,0,45,3,11,0,false
1.1.0,assertQueryExtensions,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,24,8,7,2,0,0,1,1,723,4,8,12,false
1.0.3,setQuery,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,3,1,0,0,0,1,0,0,785,1,1,0,false
0.9.6,getProxyManager,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
2.0.0-M2,getLogWriter,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedDataSource.java,3,1,0,0,0,1,0,0,470,2,4,0,false
0.9.6,setNontransactionalRead,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,1,1,185,3,10,0,false
0.9.0,getValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StartsWithExpression.java,3,1,0,0,0,1,0,0,37,2,3,0,false
2.0.0-M2,selectColumns,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NullIfExpression.java,5,1,1,0,0,0,0,0,218,1,1,0,false
0.9.0,selectColumns,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareEqualExpression.java,4,1,0,0,0,0,0,1,37,2,3,0,false
0.9.6,setObjectId,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,getOwner,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.0,getCurrentDate,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory.java,3,1,0,0,0,1,0,0,37,3,6,0,false
0.9.0,validateSupportedType,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,42,26,3,0,0,0,1,5,45,3,10,4,false
0.9.0,getQueryExpressions,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,1,1,0,0,0,0,2,0,45,2,6,0,false
0.9.0,setVersion,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,2,1,0,0,0,0,0,45,3,10,0,false
0.9.6,add,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,5,2,1,0,0,1,2,0,185,1,2,0,false
0.9.6,setInverseManager,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.7,join,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyInverseKeyFieldStrategy.java,3,1,0,0,0,1,0,0,317,2,2,0,false
1.0.3,getRange,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,3,1,0,0,0,0,0,1,785,2,2,0,false
0.9.6,startEntity,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,3,2,0,0,0,0,0,1,94,2,2,0,false
2.0.0-M1,getValueColumns,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,3,1,0,0,0,1,0,0,447,1,3,1,false
0.9.6,setRestoreState,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,0,1,185,3,10,0,false
0.9.0,getPendingTransactionalObjects,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,9,1,0,0,1,1,0,4,45,3,11,0,false
0.9.6,getStatus,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ClassTableJDBCSeq.java,10,3,3,0,0,2,1,1,168,2,3,0,false
0.9.6,isImplDataCacheable,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,1,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,beforeOptimisticWrite,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,3,1,0,0,0,1,0,0,185,2,5,0,false
1.0.2,chopTail,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfigurationImpl.java,5,2,1,0,0,2,1,0,1,1,4,0,false
0.9.6,throwExceptions,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,5,3,0,0,0,1,2,0,185,1,2,0,false
0.9.6,getMapping,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,1,0,185,3,10,0,false
0.9.7,fetchStringField,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,3,1,0,0,0,1,0,1,334,2,5,0,false
0.9.6,jjtSetParent,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,3,1,1,0,0,0,0,0,185,3,9,0,false
0.9.6,load,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,0,0,0,185,2,4,0,false
0.9.7,setContext,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java,11,2,1,0,0,1,0,7,317,3,5,7,false
1.2.1,validateStrategies,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java,11,5,2,0,0,0,1,0,1022,1,1,0,false
0.9.0,compare,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,26,14,7,1,1,6,0,0,45,3,6,2,false
2.0.0-M2,isDeleted,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,1,8,0,1098,4,7,0,false
0.9.6,newLockManagerInstance,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,185,3,10,0,false
0.9.0,setAutoDistinct,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,4,2,2,0,0,0,0,0,37,2,6,0,false
0.9.6,getInverseManager,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.0,setInFetchGroup,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,11,12,2,0,0,2,0,1,45,3,10,2,false
0.9.0,open,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreManager.java,2,1,0,0,0,0,0,0,45,3,6,0,false
0.9.7,endEntityResult,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,3,1,0,0,0,0,2,0,317,5,5,0,false
1.2.1,getReadLockLevel,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,8,2,0,0,1,1,0,2,1022,1,3,1,false
0.9.6,getManagedInstance,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,1,0,0,168,3,5,0,false
0.9.6,customInsert,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,6,4,4,0,0,0,0,2,168,3,5,2,false
0.9.6,jjtGetNumChildren,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,3,2,0,0,0,1,1,0,185,3,9,0,false
0.9.7,setCascadeAttach,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java,4,2,1,0,0,0,0,0,334,2,3,0,false
0.9.6,getSourceIsSystemId,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,3,1,0,0,0,1,0,0,94,2,2,0,false
2.0.0-M1,customLoad,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,8,3,0,0,0,3,1,0,957,2,7,1,false
1.0.3,getFilterListener,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java,3,1,0,0,0,1,0,0,768,1,3,0,false
0.9.6,storeCharField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
0.9.6,setConnection2Password,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,0,1,185,3,10,0,false
0.9.7,loadRegisteredClassMetaData,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,11,4,2,0,1,0,2,2,334,3,5,0,false
0.9.6,isNew,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,3,1,0,0,0,1,0,0,185,2,5,0,false
0.9.6,getObjectId,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,2,0,185,2,5,0,false
0.9.6,getIdentifier,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,17,4,4,0,0,3,1,2,185,3,9,0,false
0.9.6,substring,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,15,2,0,0,0,0,0,0,168,3,6,0,false
0.9.7,getExtraFieldDataIndex,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,3,1,0,0,0,1,0,1,334,3,7,0,false
0.9.6,toOpenJPAObjectId,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,11,5,4,0,0,3,0,1,185,3,10,0,false
0.9.6,setAggregateListeners,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,0,1,185,3,10,0,false
0.9.0,getElement,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,1,0,0,0,1,2,0,45,3,10,0,false
0.9.6,newRemoteCommitProviderInstance,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,185,3,10,0,false
2.0.0-M2,newStoreManager,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCBrokerFactory.java,3,1,0,0,0,1,0,0,1081,1,1,0,false
0.9.6,add,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachManager.java,5,2,1,0,0,1,2,0,185,1,3,0,false
0.9.6,storeByte,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,1,1,0,0,0,0,0,0,185,2,4,0,false
0.9.7,isSystemIndex,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java,3,1,0,0,0,1,0,0,117,3,3,1,false
2.0.0-M2,getObjectId,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,6,4,2,0,0,2,2,2,1098,4,7,4,false
2.0.0-M2,orderBy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/MapKey.java,2,1,0,0,0,0,0,0,101,2,5,0,false
0.9.6,getFilterListenerInstances,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,2,0,0,0,1,0,0,185,3,10,0,false
0.9.6,setMappingDefaults,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,4,1,0,0,0,0,0,1,168,3,4,0,false
0.9.0,setImplicitType,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetObjectId.java,2,1,0,0,0,0,0,0,45,2,4,0,false
0.9.6,getConnectionRetainMode,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
1.0.1,getJtaDataSource,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceUnitInfoImpl.java,3,1,0,0,0,1,0,0,529,1,1,0,false
1.2.1,handleAbsVal,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java,10,5,3,0,0,4,1,1,1005,2,2,5,false
2.0.0-M2,invalidate,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PreparedQueryCache.java,1,1,0,0,0,0,0,0,169,1,3,0,false
0.9.6,fetchFloat,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,1,1,0,0,0,0,0,0,185,2,4,0,false
0.9.6,getFetchDirection,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,3,1,0,0,0,1,0,0,168,3,4,0,false
1.2.1,getFetchGroups,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,8,2,0,0,1,1,0,2,1022,1,3,1,false
0.9.7,validateAppIdClass,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,25,12,3,0,0,2,1,10,334,3,7,7,false
0.9.6,providedCharField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,168,3,5,0,false
1.0.3,getCache,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,3,1,0,0,0,1,1,0,785,2,2,0,false
1.0.1,serialize,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,9,3,0,0,1,0,2,0,529,1,1,0,false
0.9.6,eval,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,212,81,61,2,0,56,6,27,185,3,9,14,false
2.0.0-M2,accessingField,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,9,2,0,0,1,0,1,3,1098,4,7,1,false
2.0.0-M2,getLock,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,1,0,0,1098,4,7,0,false
0.9.6,toString,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,3,1,0,1,0,1,0,0,168,2,7,0,false
1.0.1,nextProxyId,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,3,1,0,0,0,1,1,0,529,2,3,0,false
2.0.0-M2,from,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaQueryImpl.java,3,1,0,0,0,1,0,2,28,2,7,0,false
0.9.7,getInterfacePropertyAlias,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,7,2,1,0,0,2,0,0,334,3,7,1,false
0.9.6,createEntityManagerFactory,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,3,1,0,0,0,1,1,2,185,3,10,0,false
0.9.6,setImplicitTypes,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,13,12,5,0,0,4,1,0,185,3,9,2,false
0.9.7,setRequiresExtent,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,3,2,1,0,0,0,0,0,334,3,7,0,false
0.9.6,getId,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,1,0,1,185,2,5,0,false
2.0.0-M2,setPolymorphic,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java,3,1,1,0,0,0,1,0,1081,1,1,0,false
0.9.6,connectedConfiguration,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,25,13,11,2,0,0,1,1,168,3,6,11,false
0.9.7,setCallbackMode,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,4,2,2,0,0,0,0,0,334,2,2,0,false
