release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager/java/java/java.java,"load/5[org.apache.openjpa.jdbc.kernel.ClassMapping,org.apache.openjpa.jdbc.kernel.OpenJPAStateManager,org.apache.openjpa.jdbc.kernel.JDBCFetchConfiguration,org.apache.openjpa.jdbc.kernel.Result,org.apache.openjpa.jdbc.kernel.FieldMapping]","org.apache.openjpa.jdbc.kernel.JDBCStoreManager.load/5[org.apache.openjpa.jdbc.kernel.ClassMapping,org.apache.openjpa.jdbc.kernel.OpenJPAStateManager,org.apache.openjpa.jdbc.kernel.JDBCFetchConfiguration,org.apache.openjpa.jdbc.kernel.Result,org.apache.openjpa.jdbc.kernel.FieldMapping]",28,12,7,0,1,2,2,1,440,1,1,2,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource/java/java/java.java,decorate/1[java.sql.Connection],org.apache.openjpa.lib.jdbc.DecoratingDataSource.decorate/1[java.sql.Connection],4,3,2,0,0,1,2,1,366,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock/java/java/java.java,recheck/1[org.apache.openjpa.lib.util.concurrent.WaitQueue.WaitNode],org.apache.openjpa.lib.util.concurrent.ReentrantLock.FairSync.recheck/1[org.apache.openjpa.lib.util.concurrent.WaitQueue.WaitNode],14,3,3,0,0,3,0,2,366,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer/java/java/java.java,"getFatal/2[java.lang.String,java.lang.Object]","org.apache.openjpa.lib.util.Localizer.getFatal/2[java.lang.String,java.lang.Object]",3,1,0,0,0,1,0,1,366,2,2,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager/java/java.java,"preFlushPCs/3[org.apache.openjpa.kernel.ValueMetaData,java.util.Collection,org.apache.openjpa.kernel.OpCallbacks]","org.apache.openjpa.kernel.SingleFieldManager.preFlushPCs/3[org.apache.openjpa.kernel.ValueMetaData,java.util.Collection,org.apache.openjpa.kernel.OpCallbacks]",3,2,1,0,0,0,1,1,1228,2,2,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ProxySetupStateManager/java/java.java,replaceFlags/0,org.apache.openjpa.meta.ProxySetupStateManager.replaceFlags/0,3,1,0,0,0,0,0,0,1228,0,0,0,false
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ArrayStateImage/java/java.java,getLoaded/1[java.lang.Object[]],org.apache.openjpa.util.ArrayStateImage.getLoaded/1[java.lang.Object[]],3,1,0,1,0,1,1,0,1228,0,0,0,false
1.0.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetObjectId/java/java.java,clearParameters/0,org.apache.openjpa.jdbc.kernel.exps.GetObjectId.clearParameters/0,3,1,0,0,0,0,0,1,1228,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList/java/java/java.java,iterator/0,org.apache.openjpa.lib.rop.AbstractSequentialResultList.iterator/0,3,1,0,0,0,1,0,1,366,0,0,0,false
1.0.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractChangeTracker/java/java.java,getAutoOff/0,org.apache.openjpa.util.AbstractChangeTracker.getAutoOff/0,3,1,0,0,0,1,0,0,1228,0,0,0,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy/java/java.java,"update/3[org.apache.openjpa.jdbc.meta.strats.OpenJPAStateManager,org.apache.openjpa.jdbc.meta.strats.JDBCStore,org.apache.openjpa.jdbc.meta.strats.RowManager]","org.apache.openjpa.jdbc.meta.strats.HandlerFieldStrategy.update/3[org.apache.openjpa.jdbc.meta.strats.OpenJPAStateManager,org.apache.openjpa.jdbc.meta.strats.JDBCStore,org.apache.openjpa.jdbc.meta.strats.RowManager]",4,2,1,0,0,0,0,0,1211,0,0,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory/java/java/java.java,setIgnoreChanges/1[boolean],org.apache.openjpa.kernel.DelegatingBroker.setIgnoreChanges/1[boolean],8,2,0,0,1,0,0,2,457,1,1,1,false
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/PropertiesReverseCustomizer/java/java.java,getFieldCode/1[org.apache.openjpa.jdbc.meta.FieldMapping],org.apache.openjpa.jdbc.meta.PropertiesReverseCustomizer.getFieldCode/1[org.apache.openjpa.jdbc.meta.FieldMapping],3,1,0,0,0,1,0,0,1211,0,0,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryEventManager/java/java/java.java,setTransactionListenerCallbackMode/1[int],org.apache.openjpa.kernel.Broker.setTransactionListenerCallbackMode/1[int],1,1,0,0,0,0,0,0,64,1,1,0,false
0.9.7,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl/java/java/java.java,nontransactional/1[java.lang.Object],org.apache.openjpa.persistence.EntityManagerImpl.nontransactional/1[java.lang.Object],4,1,0,0,0,0,0,3,457,1,3,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator/java/java/java.java,next/0,org.apache.openjpa.lib.rop.ResultObjectProviderIterator.next/0,17,4,2,0,1,2,0,4,366,0,0,2,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory/java/java/java.java,isTransactional/1[java.lang.Object],org.apache.openjpa.kernel.DelegatingBroker.isTransactional/1[java.lang.Object],8,2,0,0,1,1,0,1,457,1,1,1,false
1.0.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory/java/java.java,"getWhere/2[org.apache.openjpa.jdbc.sql.Select,boolean]","org.apache.openjpa.jdbc.sql.DBDictionary.getWhere/2[org.apache.openjpa.jdbc.sql.Select,boolean]",8,6,2,0,0,2,2,0,1211,1,1,1,false
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PersistenceCapable/java/java.java,pcIsPersistent/0,org.apache.openjpa.enhance.PersistenceCapable.pcIsPersistent/0,1,1,0,0,0,0,0,0,1228,0,0,0,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration/java/java.java,clearJoins/0,org.apache.openjpa.jdbc.kernel.JDBCFetchConfiguration.clearJoins/0,1,1,0,0,0,0,1,0,1211,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator/java/java/java.java,next/0,org.apache.openjpa.lib.meta.ZipStreamMetaDataIterator.next/0,7,2,3,0,0,1,0,1,366,0,0,0,false
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider/java/java.java,indexOf/0,org.apache.openjpa.jdbc.sql.Result.indexOf/0,1,1,0,0,0,0,0,0,1137,1,1,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap/java/java/java.java,removeRandom/0,org.apache.openjpa.lib.util.concurrent.ConcurrentMap.removeRandom/0,1,1,0,0,0,0,0,0,366,0,0,0,false
1.0.2,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator/java/java.java,"setBytes/2[int,byte[]]","org.apache.openjpa.lib.jdbc.LoggingConnectionDecorator.LoggingConnection.LoggingPreparedStatement.setBytes/2[int,byte[]]",4,1,0,0,0,0,0,1,1137,1,1,0,false
1.0.1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/NoResultException/java/java.java,readObject/1[java.io.ObjectInputStream],org.apache.openjpa.persistence.NoResultException.readObject/1[java.io.ObjectInputStream],5,1,3,0,0,0,0,0,1228,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement/java/java/java.java,getRef/1[java.lang.String],org.apache.openjpa.lib.jdbc.DelegatingCallableStatement.getRef/1[java.lang.String],3,1,0,0,0,0,0,0,366,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap/java/java/java.java,loadFactor/0,org.apache.openjpa.lib.util.concurrent.ConcurrentHashMap.loadFactor/0,3,1,0,0,0,1,0,0,366,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider/java/java/java.java,close/0,org.apache.openjpa.lib.rop.ListResultObjectProvider.close/0,7,3,0,0,1,0,0,1,366,0,0,2,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOWaitQueue/java/java/java.java,poll/0,org.apache.openjpa.lib.util.concurrent.Queue.poll/0,1,1,0,0,0,0,2,0,366,0,0,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParameterTemplate/java/java/java.java,append/1[int],org.apache.openjpa.lib.util.ParameterTemplate.append/1[int],4,1,0,0,0,1,0,0,366,2,2,0,false
1.0.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary/java/java.java,getFullName/1[org.apache.openjpa.jdbc.sql.Index],org.apache.openjpa.jdbc.sql.AbstractSQLServerDictionary.getFullName/1[org.apache.openjpa.jdbc.sql.Index],3,1,0,1,0,1,0,1,1211,0,0,0,false
0.9.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveWrapperArrays/java/java/java.java,"copyOf/2[java.lang.Object[],int]","org.apache.openjpa.lib.util.concurrent.Arrays.copyOf/2[java.lang.Object[],int]",3,1,0,0,0,1,0,1,440,0,0,0,false
1.0.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyMap/java/java.java,getChanged/0,org.apache.openjpa.util.AbstractLRSProxyMap.getChanged/0,3,1,0,0,0,1,0,0,1228,1,1,0,false
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ProductDerivations/java/java/java.java,afterSpecificationSet/1[org.apache.openjpa.lib.conf.Configuration],org.apache.openjpa.lib.conf.ProductDerivations.afterSpecificationSet/1[org.apache.openjpa.lib.conf.Configuration],10,3,1,0,1,0,1,1,412,3,4,1,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl/java/java.java,getUpdateManagerInstance/0,org.apache.openjpa.jdbc.conf.JDBCConfigurationImpl.getUpdateManagerInstance/0,4,2,0,0,0,1,0,0,1211,1,1,0,false
0.9.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap/java/java/java.java,remove/1[java.lang.Object],org.apache.openjpa.lib.util.concurrent.ConcurrentReferenceHashMap.remove/1[java.lang.Object],18,8,8,1,0,3,1,5,366,1,1,6,false
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCColumnOrder/java/java.java,isAutoAssigned/0,org.apache.openjpa.jdbc.schema.Column.isAutoAssigned/0,3,1,0,0,0,1,1,0,1211,0,0,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl/java/java/java.java,isPersistent/1[java.lang.Object],org.apache.openjpa.kernel.BrokerImpl.isPersistent/1[java.lang.Object],5,2,0,0,0,2,0,1,457,4,6,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/ant/MetaDataToolTask/java/java.java,executeOn/1[java.lang.String[]],org.apache.openjpa.ant.MetaDataToolTask.executeOn/1[java.lang.String[]],7,5,4,0,0,0,0,0,1228,0,0,0,false
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory/java/java/java.java,getManagedRuntime/0,org.apache.openjpa.kernel.DelegatingBroker.getManagedRuntime/0,8,2,0,0,1,1,0,2,457,1,1,1,false
