release,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
1.1.0,setDiscriminatorStrategy,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java,3,1,1,0,0,0,0,0,706,1,2,0,false
1.2.1,parseOrderColumn,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java,13,5,1,0,0,1,2,5,1005,2,6,1,false
1.0.2,getConnectionUserName,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,1,1,629,1,1,0,true
0.9.0,toDataStoreValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IndexOf.java,3,1,0,0,0,1,0,0,37,2,4,0,false
1.0.2,getJoinSyntax,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,3,1,0,0,0,1,2,0,612,1,1,0,true
2.0.0-M1,startClassMappingElement,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,3,1,0,0,0,1,1,0,974,4,9,0,false
2.0.0-M1,in,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ExpressionImpl.java,3,1,0,0,0,1,0,1,54,1,3,0,false
1.0.3,compare,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ColumnVersionStrategy.java,8,6,1,0,0,5,0,1,768,1,1,0,true
2.0.0-M1,getFields,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,20,3,7,2,0,1,2,7,974,2,5,1,true
2.0.0-M1,join,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java,10,4,2,0,0,3,1,0,957,1,1,2,false
0.9.7,setMappedBy,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,4,1,2,0,0,0,5,0,334,2,2,0,true
2.0.0-M1,getResolve,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,1,0,0,0,1,0,0,974,3,5,0,false
1.2.1,setLockTimeout,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,2,0,0,0,0,0,1,1022,2,7,0,false
1.0.1,customUpdate,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,3,1,0,0,0,0,0,1,512,1,1,1,true
0.9.6,refSchemaComponents,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,12,7,4,0,0,0,0,4,168,2,2,1,false
0.9.6,getFilterListenerInstances,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,1,0,185,2,5,0,false
0.9.7,getEmbeddedMetaData,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java,1,1,0,0,0,0,5,0,334,2,2,0,false
1.0.0,rollback,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,47,11,13,2,1,0,1,20,457,4,6,9,true
1.0.2,getConfiguration,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,3,1,0,0,0,1,43,0,629,1,2,0,false
1.0.2,isDetached,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,4,1,0,0,0,1,0,3,629,1,2,0,false
0.9.6,getResultList,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,9,3,2,0,0,3,1,6,185,2,2,0,true
1.0.1,setWriter,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,5,3,3,0,0,0,1,0,512,1,1,0,true
2.0.0-M1,getRetain,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,3,1,0,0,0,1,0,0,957,2,7,0,true
1.0.3,newQuery,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,6,3,1,0,0,3,0,3,768,1,1,1,true
0.9.6,isManagedType,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,8,2,0,0,1,1,0,1,185,3,10,1,true
1.0.0,newCollectionProxy,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,5,2,2,0,0,1,1,5,457,4,5,0,true
1.2.1,assertPC,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,3,2,0,0,0,0,3,2,1022,2,4,0,false
0.9.7,getSourceFile,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,3,1,0,0,0,1,2,1,334,3,5,0,true
1.1.0,run,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/NativeJDBCSeq.java,24,6,4,0,2,3,1,6,706,1,1,3,true
1.0.2,serialize,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,31,18,1,0,0,0,1,2,629,1,1,1,false
1.2.1,getObjectId,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,1,0,0,1022,1,1,0,false
1.0.1,readOnly,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java,3,1,0,0,0,1,10,0,438,1,1,1,false
1.0.0,commit,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,20,10,3,0,0,1,1,6,457,4,6,1,true
2.0.0-M1,removeSequenceMetaData,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataSerializer.java,10,7,3,0,0,4,1,1,974,2,3,1,false
1.0.0,storeByte,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,457,1,1,0,false
1.1.0,newDaemonThreadAction,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,10,1,0,0,0,1,0,1,376,1,3,0,false
1.0.3,setLifecycleListenerCallbackMode,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,4,1,0,0,0,0,0,3,785,1,2,0,false
0.9.7,setSourceFile,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,3,1,0,0,0,0,1,3,334,3,5,0,true
1.0.0,storeFloat,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,3,1,0,0,0,0,0,0,457,1,1,0,false
1.0.0,endClassElement,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,48,19,1,0,0,0,0,17,457,3,4,0,true
0.9.0,setMapping,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,1,0,0,0,0,0,1,45,3,13,0,false
1.2.0,isVersionUpdateRequired,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,2,0,0,0,1,0,0,804,2,2,0,true
1.2.1,currentParent,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,4,2,0,0,0,2,2,0,1022,2,4,0,false
2.0.0-M1,getLog,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,3,1,0,0,0,1,0,0,883,1,1,0,false
0.9.0,isPendingTransactional,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,1,1,1,45,3,13,0,false
1.0.0,lookup,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java,18,5,2,0,2,2,1,2,366,3,3,3,false
0.9.0,setMultiLine,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java,3,1,1,0,0,0,0,0,0,1,4,0,false
1.0.3,isNew,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,1,1,0,0,0,0,1,0,785,1,1,0,false
1.0.3,update,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedLobFieldStrategy.java,1,1,0,0,0,0,4,0,768,1,1,0,false
0.9.6,hasGrouping,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,8,2,0,0,1,1,0,2,185,2,2,1,true
1.0.0,syncVersion,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java,16,7,4,0,0,4,0,3,457,2,3,3,false
0.9.7,isDefaultPersistent,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,1,1,0,0,0,0,1,0,334,2,2,0,true
1.2.0,getIdentitySequenceName,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,7,3,2,0,0,1,5,2,804,1,1,1,true
1.2.1,executeQuery,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,3,1,0,0,0,0,1,0,1022,1,2,0,false
0.9.7,setInverseRelations,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/ReverseMappingToolTask.java,3,1,1,0,0,0,0,0,317,1,1,0,true
1.0.2,getUsePCRegistry,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,3,1,0,0,0,1,0,0,629,1,4,0,false
1.2.1,setSequence,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,0,0,2,1022,2,7,0,false
1.0.3,getDefinedFields,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,11,5,4,0,0,1,1,4,785,2,3,0,true
1.0.2,getPath,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,14,8,3,1,0,2,0,0,612,1,1,0,true
1.0.2,getDataStoreSavepoint,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSavepointManager.java,3,1,0,0,0,1,1,0,612,1,1,0,false
1.2.0,startEntityListeners,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,7,4,2,0,0,3,1,3,804,1,1,0,false
1.2.1,getAlias,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,3,1,0,0,0,1,0,1,1005,1,1,1,true
0.9.6,update,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractUpdateManager.java,12,5,3,0,0,0,3,1,168,2,2,3,false
2.0.0-M1,addManyToOneAttributes,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataSerializer.java,4,3,0,0,0,0,1,0,631,3,3,0,false
1.1.0,newLogImpl,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java,3,1,0,0,0,1,1,1,632,2,2,0,false
1.0.3,initialize,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java,24,10,4,0,1,6,0,8,785,2,3,3,false
2.0.0-M1,getIdentitySequenceMetaData,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,4,3,1,0,0,1,1,2,974,2,5,0,true
0.9.0,setListingIndex,openjpa-kernel/src/main/java/org/apache/openjpa/meta/PersistenceAwareClass.java,3,1,1,0,0,0,0,0,2,1,1,0,false
1.0.1,getCascadeDelete,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,3,1,0,0,0,1,7,1,529,4,5,0,false
1.0.0,setNext,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,1,1,0,0,0,0,7,0,366,1,1,0,false
1.0.0,setLockTimeout,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,457,1,3,0,false
1.0.2,removed,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,3,1,0,0,0,0,0,1,629,2,2,0,true
2.0.0-M1,defineSuperclassFields,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,15,8,3,0,0,1,5,13,974,2,5,2,true
2.0.0-M1,assignSlice,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreManager.java,6,1,2,0,0,1,2,0,346,2,7,0,false
1.0.1,configureMetaData,openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java,4,1,1,0,0,0,1,1,135,2,2,1,false
1.0.2,setLock,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,612,2,2,0,true
0.9.6,setResultType,openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java,3,1,1,0,0,0,1,0,185,2,2,0,false
0.9.6,setClassNames,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginListValue.java,6,2,2,0,0,0,0,2,94,1,1,0,false
1.0.0,getDeclaredUnmanagedFieldMappings,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,3,1,0,0,0,1,1,1,440,3,4,0,false
1.2.1,writePC,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,4,2,0,0,0,0,3,1,1022,1,4,1,true
1.0.1,detach,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,24,10,9,0,1,2,2,4,529,1,1,2,false
2.0.0-M1,isClosed,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java,1,1,0,0,0,0,2,0,883,1,1,0,false
1.0.1,equals,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,6,3,1,0,0,3,0,0,529,3,5,2,true
0.9.7,retrieve,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,4,1,0,0,0,0,0,3,334,4,8,0,false
1.0.0,writeExternal,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,7,2,1,0,0,0,0,0,457,4,7,0,false
1.1.0,getAbsoluteFileAction,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java,8,1,0,0,0,1,2,1,376,1,3,0,false
0.9.6,getResultType,openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java,3,1,0,0,0,1,2,0,185,2,2,0,false
1.0.1,retainAll,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,3,1,0,0,0,0,0,0,529,2,2,0,true
2.0.0-M1,getAutoDistinct,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,3,1,0,0,0,1,0,1,957,1,2,0,false
1.0.1,getVersion,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,4,1,0,0,0,1,0,3,529,1,2,0,false
0.9.7,replaceCharField,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ProxySetupStateManager.java,3,1,0,0,0,0,0,0,334,2,2,0,false
0.9.6,removeFloatProperty,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java,6,3,2,0,0,1,0,2,94,1,1,0,false
0.9.0,getNull,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory.java,1,1,0,0,0,0,3,0,37,3,6,0,false
0.9.0,supportsTransactionIsolationLevel,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.6,delete,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,4,1,0,0,0,1,0,0,185,1,2,0,false
2.0.0-M1,findTableAlias,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,6,3,1,1,0,3,1,0,957,2,5,0,true
1.0.3,setVersion,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractVersionStrategy.java,3,1,1,0,0,0,0,0,768,2,2,0,true
1.0.2,storeStringField,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,612,2,2,0,true
0.9.6,initialize,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/HollowState.java,5,1,0,0,0,0,0,0,185,1,1,0,false
1.2.0,pin,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java,9,3,0,0,1,1,0,2,804,1,1,1,false
2.0.0-M1,toEmbeddedObjectValue,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java,3,1,0,0,0,1,0,0,957,1,3,0,true
1.0.2,whereForeignKey,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,19,7,9,0,0,1,1,5,612,1,1,0,true
2.0.0-M1,isDependent,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java,3,2,0,0,0,1,0,0,957,1,1,0,false
0.9.7,isInvalidProperty,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,6,4,2,1,0,3,0,1,317,1,1,0,false
1.0.3,getOrderedIndexes,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,6,3,2,0,0,2,1,0,768,1,2,0,true
0.9.7,setContext,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,5,1,2,0,0,0,0,2,334,2,2,1,false
1.2.1,setConfiguration,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java,4,1,2,0,0,0,0,0,1005,1,1,0,false
0.9.0,begin,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,10,5,2,0,1,0,0,1,37,3,9,0,false
1.0.3,getQueryCompilationCache,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,785,1,2,0,false
1.0.1,setIndexes,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,3,1,1,0,0,0,1,0,512,1,1,0,true
1.0.2,pcGetDetachedState,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ReflectingPersistenceCapable.java,3,1,0,0,0,1,0,0,235,1,1,0,false
1.2.1,clearRelationId,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java,8,2,3,0,0,0,0,1,1005,1,1,0,false
1.0.1,getRange,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,3,1,0,0,0,0,0,0,529,1,1,0,false
2.0.0-M1,getPersistentTypeNames,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataFactory.java,3,1,0,0,0,1,0,0,974,1,1,0,false
1.0.1,getSavepointManager,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,4,2,0,0,0,1,0,2,529,4,5,0,false
0.9.0,acquireWriteLock,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,7,2,0,0,1,0,3,0,45,2,7,1,false
0.9.0,getStartRange,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java,1,1,0,0,0,0,1,0,45,1,4,0,false
1.0.1,getLanguage,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAQuery.java,1,1,0,0,0,0,0,0,529,1,1,0,false
1.1.0,whereTime,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,0,0,0,706,1,1,0,true
1.0.3,getAddForeignKeySQL,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java,3,1,0,0,0,1,0,0,768,2,2,0,true
1.2.1,storeByte,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,3,1,0,0,0,0,0,1,1022,1,1,0,false
1.2.1,setCursorName,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedTemplate.java,3,2,0,0,0,0,0,0,394,1,1,1,false
1.0.0,getDeclaredFields,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,16,5,4,0,0,1,25,6,457,4,5,6,true
1.0.0,main,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,33,11,14,1,1,0,0,21,457,4,5,0,true
0.9.6,getConfiguration,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,3,1,0,0,0,1,6,1,185,2,3,0,true
0.9.7,setCandidateCollection,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,5,1,0,0,0,1,0,0,334,5,11,0,true
0.9.0,getConnection2URL,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,45,3,8,0,false
1.2.1,getMode,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,3,1,0,0,0,1,0,0,1022,2,4,0,false
1.0.0,setAutoDetach,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,5,2,2,0,0,0,0,1,457,4,6,0,true
1.0.3,store,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,3,1,1,0,0,0,10,0,785,1,1,0,true
0.9.0,getUserName,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,3,1,0,0,0,1,0,0,0,1,4,0,false
0.9.0,getType,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnboundVariable.java,3,1,0,0,0,1,2,0,45,2,5,0,false
0.9.6,stringToObject,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java,24,16,8,1,2,5,2,2,94,1,1,5,false
0.9.6,getConnection2URL,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,hasAutoAssignConstraints,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,3,1,0,0,0,1,0,0,168,3,5,0,false
0.9.7,getRequiresExtent,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,9,6,3,0,0,2,2,3,334,3,7,1,true
1.0.3,getMaxFetchDepth,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,3,1,0,0,0,1,0,0,785,2,4,0,false
1.2.0,canSet,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerStrategies.java,5,3,0,0,0,3,3,0,787,1,1,0,true
2.0.0-M1,getPositionalParameters,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,9,2,0,0,1,1,1,7,974,3,6,0,false
1.2.1,setCascadeDelete,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java,1,1,0,0,0,0,7,0,1022,2,3,0,false
1.0.1,hc,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,4,2,0,0,0,2,0,0,529,1,1,0,false
0.9.0,getFieldMapping,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StartsWithExpression.java,3,1,0,0,0,1,0,0,37,2,3,0,false
0.9.0,getStoreFacadeTypeRegistry,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,1,0,45,3,8,0,false
0.9.0,dirtyClass,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,3,1,0,0,0,0,0,3,45,2,7,0,false
1.0.1,getConnectionFactory,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,1,1,0,0,0,0,0,0,529,4,4,0,false
0.9.0,getCandidateMetaData,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,15,6,5,0,0,3,2,8,45,2,8,0,false
0.9.7,setIgnoreUnmapped,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ClassTableJDBCSeq.java,3,1,1,0,0,0,1,0,317,1,1,0,false
0.9.6,beforeOptimisticWrite,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java,3,1,0,0,0,1,0,0,185,1,1,0,false
0.9.6,fillPage,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PagingResultObjectProvider.java,24,9,9,2,0,0,1,9,168,1,1,1,true
1.0.0,setSchemaName,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java,3,1,1,0,0,0,0,0,440,1,1,0,true
2.0.0-M1,asProjection,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ExpressionImpl.java,1,1,0,0,0,0,3,0,54,1,3,0,false
1.2.0,newEmbeddedClassMetaData,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java,3,1,0,0,0,1,0,1,787,1,1,0,false
0.9.7,makeObject,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,7,2,1,2,0,1,0,1,334,2,2,0,false
0.9.0,getMappingDefaults,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,4,2,0,0,0,1,0,2,37,3,6,0,false
1.0.2,toBroker,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/JPAFacadeHelper.java,13,4,2,0,1,2,0,0,186,1,2,1,false
1.0.1,eq,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,4,2,0,0,0,2,0,0,529,1,1,0,false
0.9.7,addLifecycleListener,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,4,1,0,0,0,0,0,3,334,4,8,0,false
1.2.1,newQueryImpl,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl.java,3,1,0,0,0,1,0,1,394,1,2,0,true
0.9.0,validateIdentity,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,18,12,2,0,0,0,1,7,45,3,8,6,false
1.0.3,appendTo,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Trim.java,37,10,13,2,0,0,1,2,768,1,1,10,false
1.0.3,getValueMapping,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,3,1,0,0,0,1,19,1,768,1,2,0,true
0.9.6,getObjectIdType,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,43,19,11,0,0,5,32,7,185,4,13,3,true
1.0.0,begin,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,3,1,0,0,0,0,0,1,457,1,3,0,false
0.9.6,serialize,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,9,3,0,0,1,0,2,0,185,2,2,0,true
2.0.0-M1,getOwner,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3,1,0,0,0,1,3,0,974,5,7,0,true
0.9.6,close,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreManager.java,2,1,0,0,0,0,0,0,185,1,1,0,false
1.0.1,isManagedType,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,3,4,0,0,0,1,16,2,529,1,1,0,false
2.0.0-M1,getFetchSize,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java,3,1,0,0,0,1,0,0,883,2,2,0,false
