release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary/java.java,"getObject/3[java.sql.ResultSet,int,java.util.Map]","org.apache.openjpa.jdbc.sql.OracleDictionary.getObject/3[java.sql.ResultSet,int,java.util.Map]",7,4,3,0,0,2,0,1,168,3,6,2,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory/java.java,"add/2[org.apache.openjpa.jdbc.kernel.exps.Value,org.apache.openjpa.jdbc.kernel.exps.Value]","org.apache.openjpa.jdbc.kernel.exps.JDBCExpressionFactory.add/2[org.apache.openjpa.jdbc.kernel.exps.Value,org.apache.openjpa.jdbc.kernel.exps.Value]",3,1,0,0,0,1,0,0,168,2,2,0,false
0.9.6,org/apache/openjpa/slice/jdbc/DistributedPreparedStatement.java,"setObject/3[int,java.lang.Object,int]","org.apache.openjpa.slice.jdbc.DistributedPreparedStatement.setObject/3[int,java.lang.Object,int]",3,2,0,0,0,0,0,0,-1,-1,0,1,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration/java.java,setConnectionUserName/1[java.lang.String],org.apache.openjpa.conf.OpenJPAConfiguration.setConnectionUserName/1[java.lang.String],1,1,0,0,0,0,0,0,185,2,5,0,false
0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl/java.java,"removeGaps/1[java.util.Map<java.lang.Integer,java.lang.Object>]","org.apache.openjpa.persistence.QueryImpl.removeGaps/1[java.util.Map<java.lang.Integer,java.lang.Object>]",9,6,1,0,0,2,1,0,185,2,2,0,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder/java.java,evalGroupingClause/1[org.apache.openjpa.kernel.jpql.QueryExpressions],org.apache.openjpa.kernel.jpql.JPQLExpressionBuilder.evalGroupingClause/1[org.apache.openjpa.kernel.jpql.QueryExpressions],10,3,6,0,0,1,1,5,185,3,9,2,false
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor/java.java,"orderBy/4[org.apache.openjpa.jdbc.sql.SQLBuffer,boolean,org.apache.openjpa.jdbc.sql.Joins,boolean]","org.apache.openjpa.jdbc.sql.Select.orderBy/4[org.apache.openjpa.jdbc.sql.SQLBuffer,boolean,org.apache.openjpa.jdbc.sql.Joins,boolean]",1,1,0,0,0,0,0,0,168,2,4,0,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext/java.java,beginStore/0,org.apache.openjpa.kernel.StoreContext.beginStore/0,1,1,0,0,0,0,0,0,185,1,1,0,false
0.9.6,org/apache/openjpa/slice/jdbc/DistributedStoreManager.java,"initialize/4[org.apache.openjpa.slice.jdbc.OpenJPAStateManager,org.apache.openjpa.slice.jdbc.PCState,org.apache.openjpa.slice.jdbc.FetchConfiguration,java.lang.Object]","org.apache.openjpa.slice.jdbc.DistributedStoreManager.initialize/4[org.apache.openjpa.slice.jdbc.OpenJPAStateManager,org.apache.openjpa.slice.jdbc.PCState,org.apache.openjpa.slice.jdbc.FetchConfiguration,java.lang.Object]",14,5,2,0,0,3,0,4,-1,-1,0,1,false
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery/java.java,"getDataStoreActions/3[org.apache.openjpa.kernel.StoreQuery,java.lang.Object[],org.apache.openjpa.kernel.StoreQuery.Range]","org.apache.openjpa.kernel.StoreQuery.Executor.getDataStoreActions/3[org.apache.openjpa.kernel.StoreQuery,java.lang.Object[],org.apache.openjpa.kernel.StoreQuery.Range]",1,1,0,0,0,0,2,0,185,1,2,0,false
