release,class,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable/java.java,"length/3[org.apache.openjpa.jdbc.kernel.exps.Select,org.apache.openjpa.jdbc.kernel.exps.ExpContext,org.apache.openjpa.jdbc.kernel.exps.ExpState]","org.apache.openjpa.jdbc.kernel.exps.Variable.length/3[org.apache.openjpa.jdbc.kernel.exps.Select,org.apache.openjpa.jdbc.kernel.exps.ExpContext,org.apache.openjpa.jdbc.kernel.exps.ExpState]",3,1,0,0,0,1,0,0,706,0,0,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl/java.java,setConnection2Password/1[java.lang.String],org.apache.openjpa.conf.OpenJPAConfigurationImpl.setConnection2Password/1[java.lang.String],3,1,0,0,0,0,0,0,723,0,0,0,false
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory/java.java,addListeners/1[org.apache.openjpa.kernel.BrokerImpl],org.apache.openjpa.kernel.AbstractBrokerFactory.addListeners/1[org.apache.openjpa.kernel.BrokerImpl],14,7,3,0,0,0,1,0,723,1,1,3,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Joins/java.java,"Set/3[org.apache.openjpa.persistence.criteria.FromImpl<?,Z>,org.apache.openjpa.persistence.meta.Members.SetAttributeImpl<? super Z,E>,org.apache.openjpa.persistence.criteria.JoinType]","org.apache.openjpa.persistence.criteria.Joins.Set.Set/3[org.apache.openjpa.persistence.criteria.FromImpl<?,Z>,org.apache.openjpa.persistence.meta.Members.SetAttributeImpl<? super Z,E>,org.apache.openjpa.persistence.criteria.JoinType]",3,1,0,0,0,0,0,0,706,0,0,0,false
1.1.0,org/apache/openjpa/persistence/criteria/FromImpl.java,"join/2[org.apache.openjpa.persistence.criteria.Attribute<? super X,Y>,org.apache.openjpa.persistence.criteria.JoinType]","org.apache.openjpa.persistence.criteria.FromImpl.join/2[org.apache.openjpa.persistence.criteria.Attribute<? super X,Y>,org.apache.openjpa.persistence.criteria.JoinType]",5,1,1,0,0,1,0,2,-1,-1,0,0,false
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData/java.java,"getCrossReference/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]","org.apache.openjpa.lib.jdbc.DelegatingDatabaseMetaData.getCrossReference/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",3,1,0,0,0,1,0,0,632,0,0,0,false
1.1.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser/java.java,getMetaData/0,org.apache.openjpa.persistence.AnnotationPersistenceMetaDataParser.getMetaData/0,14,10,2,0,0,2,1,9,723,1,2,4,false
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl/java.java,getMethodDescriptors/0,org.apache.openjpa.lib.conf.ConfigurationImpl.getMethodDescriptors/0,15,5,6,0,0,2,0,1,706,2,2,0,true
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration/java.java,getRuntimeUnenhancedClasses/0,org.apache.openjpa.conf.OpenJPAConfiguration.getRuntimeUnenhancedClasses/0,1,1,0,0,0,0,0,0,723,0,0,0,false
1.1.0,org/apache/openjpa/persistence/criteria/PredicateImpl.java,add/1[org.apache.openjpa.persistence.criteria.Expression<java.lang.Boolean>],org.apache.openjpa.persistence.criteria.PredicateImpl.add/1[org.apache.openjpa.persistence.criteria.Expression<java.lang.Boolean>],5,2,1,0,0,1,9,0,-1,-1,0,0,false
